Prediction window [minutes],Subject ID,Brain F1 score,Number of ICs
0.15,1,0.9180327868852458,389
0.15,2,0.782608695652174,389
0.15,3,0.7659574468085107,389
0.15,4,0.7272727272727272,389
0.15,5,0.8518518518518519,389
0.15,6,0.8518518518518519,389
0.15,7,0.9090909090909091,389
0.15,8,0.7272727272727273,389
0.15,9,0.7142857142857143,389
0.15,10,0.9142857142857143,389
0.15,11,0.967741935483871,389
0.15,12,0.7272727272727273,389
0.325,1,0.9310344827586207,389
0.325,2,0.7906976744186047,389
0.325,3,0.8571428571428571,389
0.325,4,0.744186046511628,389
0.325,5,0.8301886792452831,389
0.325,6,0.8679245283018867,389
0.325,7,0.9090909090909091,389
0.325,8,0.8205128205128205,389
0.325,9,0.7142857142857143,389
0.325,10,0.923076923076923,389
0.325,11,0.9508196721311476,389
0.325,12,0.8571428571428571,389
0.5,1,0.912280701754386,389
0.5,2,0.8205128205128205,389
0.5,3,0.9,389
0.5,4,0.7619047619047621,389
0.5,5,0.8461538461538461,389
0.5,6,0.8799999999999999,389
0.5,7,0.9090909090909091,389
0.5,8,0.888888888888889,389
0.5,9,0.7000000000000001,389
0.5,10,0.90625,389
0.5,11,0.9508196721311476,389
0.5,12,0.888888888888889,389
0.65,1,0.9310344827586207,389
0.65,2,0.8421052631578948,389
0.65,3,0.878048780487805,389
0.65,4,0.75,389
0.65,5,0.8461538461538461,389
0.65,6,0.8979591836734694,389
0.65,7,0.9090909090909091,389
0.65,8,0.888888888888889,389
0.65,9,0.7317073170731707,389
0.65,10,0.90625,389
0.65,11,0.9508196721311476,389
0.65,12,0.888888888888889,389
0.825,1,0.912280701754386,389
0.825,2,0.8421052631578948,389
0.825,3,0.9,389
0.825,4,0.75,389
0.825,5,0.8627450980392156,389
0.825,6,0.8979591836734694,389
0.825,7,0.9090909090909091,389
0.825,8,0.9142857142857143,389
0.825,9,0.7317073170731707,389
0.825,10,0.90625,389
0.825,11,0.9508196721311476,389
0.825,12,0.888888888888889,389
1.0,1,0.912280701754386,389
1.0,2,0.8108108108108109,389
1.0,3,0.9,389
1.0,4,0.75,389
1.0,5,0.8627450980392156,389
1.0,6,0.8695652173913043,389
1.0,7,0.9090909090909091,389
1.0,8,0.9411764705882353,389
1.0,9,0.7000000000000001,389
1.0,10,0.90625,389
1.0,11,0.9508196721311476,389
1.0,12,0.888888888888889,389
2.0,1,0.8928571428571429,389
2.0,2,0.8108108108108109,389
2.0,3,0.923076923076923,389
2.0,4,0.75,389
2.0,5,0.8800000000000001,389
2.0,6,0.8936170212765957,389
2.0,7,0.9259259259259259,389
2.0,8,0.9090909090909091,389
2.0,9,0.7317073170731707,389
2.0,10,0.90625,389
2.0,11,0.9333333333333333,389
2.0,12,0.8799999999999999,389
3.0,1,0.912280701754386,389
3.0,2,0.8421052631578948,389
3.0,3,0.8717948717948718,389
3.0,4,0.7894736842105262,389
3.0,5,0.8461538461538461,389
3.0,6,0.8695652173913043,389
